id,target,feature01,feature02,feature03,feature04,feature05,feature06,feature07,feature08,feature09,feature10,feature10.1,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23
1558,81000,3.0,1248.0,0,894.0,894,6,894,3,4,1935,1,,,red,0,,bad,2,1,8,2008,0,0,1950
1559,65000,1.0,216.0,0,592.0,432,5,864,4,6,1920,1,,,red,0,,okay,3,1,6,2008,1,432,1950
1560,392500,2.0,482.0,0,1600.0,1652,5,1652,8,5,2008,2,,,red,1,good,good,2,1,11,2008,0,0,2008
1561,294464,2.0,525.0,0,1596.0,1648,5,1648,8,5,2007,2,,,red,1,good,amazing,2,1,8,2008,0,0,2008
1562,250000,2.0,482.0,0,1594.0,1646,5,1646,7,5,2004,2,,,red,1,good,amazing,2,1,7,2008,0,0,2005
1563,275000,2.0,482.0,0,1594.0,1646,5,1646,8,5,2004,2,,,red,1,good,good,2,1,1,2008,0,0,2005
1564,300000,3.0,786.0,0,1840.0,2032,7,2032,7,5,1996,3,,,red,0,,good,3,1,9,2008,0,0,1997
1565,271000,3.0,857.0,0,1568.0,1689,7,1689,8,5,2002,2,,,red,2,good,good,3,1,7,2008,0,0,2002
1566,213000,3.0,816.0,0,910.0,910,8,1820,7,5,1996,2,,,red,1,bad,good,3,1,9,2008,1,910,1997
1567,171000,1.0,358.0,576,1096.0,1118,6,1118,6,6,1977,1,,cat,red,1,horrible,bad,3,1,7,2008,0,0,1977
1568,171500,2.0,473.0,0,1196.0,1279,6,1279,6,6,1977,2,,dog,red,2,okay,bad,3,1,2,2008,0,0,1977
1569,100000,2.0,484.0,0,0.0,936,8,1872,5,4,1976,2,,,red,0,,bad,4,2,11,2008,2,936,1976
1570,228500,2.0,432.0,0,1680.0,1689,6,1689,4,5,1991,2,,,red,1,bad,bad,3,1,7,2008,0,0,1991
1571,228950,2.0,529.0,0,1499.0,1619,7,1786,5,6,1965,2,,,red,2,good,bad,3,1,8,2008,0,167,1965
1572,241500,2.0,512.0,0,1277.0,1501,6,1501,7,6,1986,2,,,red,1,bad,good,2,1,7,2008,0,0,1986
1573,287000,2.0,665.0,0,1565.0,2898,10,2898,8,6,1976,2,,,red,1,good,good,2,1,5,2008,0,0,1976
1574,294000,3.0,788.0,0,1518.0,1537,8,1537,8,5,2006,2,,,red,0,,good,3,1,4,2008,0,0,2007
1575,293077,3.0,800.0,0,1638.0,1646,7,1646,8,5,2007,2,,,red,1,good,good,3,1,4,2008,0,0,2008
1576,264966,2.0,612.0,0,920.0,920,6,1780,8,5,2007,2,,,red,1,good,good,3,1,1,2008,1,860,2007
1577,172500,2.0,400.0,0,352.0,712,6,1442,5,5,2006,2,,,red,0,,bad,3,1,4,2008,1,730,2007
1578,167500,2.0,400.0,0,384.0,754,7,1394,5,5,2006,2,,,,0,,good,3,1,5,2008,1,640,2007
1579,218689,3.0,666.0,0,796.0,796,6,1612,7,5,2008,2,,,red,0,,good,3,1,10,2008,1,816,2008
1580,150000,2.0,438.0,0,1495.0,1495,8,1495,6,5,1989,2,,,red,1,bad,bad,3,1,7,2008,0,0,1989
1581,184000,2.0,616.0,0,1606.0,1651,7,1651,6,5,1986,2,,,red,1,bad,bad,3,1,11,2008,0,0,1986
1582,180000,2.0,578.0,0,1256.0,1256,6,1256,6,5,1986,2,,,red,1,okay,good,3,1,3,2008,0,0,1986
1583,175000,2.0,600.0,0,1461.0,1509,5,1509,6,5,1988,2,,,red,1,okay,good,3,1,8,2008,0,0,1989
1584,232500,2.0,467.0,0,1432.0,1440,7,1440,8,5,2003,2,,,red,1,bad,good,3,1,6,2008,0,0,2003
1585,195000,2.0,435.0,0,1666.0,1675,6,1675,6,5,1999,2,,,red,0,,good,3,1,12,2008,0,0,2000
1586,305000,3.0,749.0,0,1482.0,1482,10,2262,8,5,2003,2,,,red,2,good,good,4,1,8,2008,1,780,2003
1587,298751,2.0,520.0,0,1884.0,1728,7,1728,8,5,2007,2,,,red,1,good,good,3,1,1,2008,0,0,2007
1588,370000,3.0,892.0,0,1964.0,1964,7,1964,8,5,2005,2,,,red,1,good,good,3,1,6,2008,1,0,2006
1589,209200,4.0,784.0,0,1344.0,1344,8,1344,7,5,1997,2,,,red,0,,bad,2,2,11,2008,0,0,1998
1590,206300,4.0,784.0,0,1344.0,1344,8,1344,7,5,1997,2,,,red,0,,bad,2,2,11,2008,0,0,1998
1591,146000,0.0,0.0,0,1092.0,1092,5,1092,5,5,2007,1,,,red,0,,bad,2,1,2,2008,0,0,2008
1592,160500,2.0,392.0,0,1189.0,1189,4,1189,6,5,1997,2,,,red,0,,bad,2,1,4,2008,0,0,1997
1593,173000,3.0,850.0,0,1200.0,1200,6,1200,4,5,1964,1,,,red,0,,bad,3,1,11,2008,0,0,1964
1594,124000,2.0,499.0,0,1040.0,1040,6,1040,5,6,1975,1,,,red,0,,bad,3,1,6,2008,0,0,1975
1595,115000,1.0,336.0,0,264.0,616,4,1304,5,6,1976,1,,,red,1,good,bad,3,1,6,2008,1,688,1976
1596,129500,1.0,336.0,0,550.0,925,6,1475,5,7,1976,2,,,red,1,bad,bad,4,1,5,2008,0,550,1976
1597,105000,1.0,297.0,0,526.0,526,5,988,4,7,1973,1,,,red,0,,bad,2,1,6,2008,0,462,2006
1598,94900,1.0,297.0,0,462.0,526,4,988,4,6,1973,1,,cow,red,1,horrible,bad,1,1,7,2008,0,462,1973
1599,152500,1.0,257.0,0,1113.0,1160,6,1160,5,6,1968,1,,cow,red,0,,good,3,1,2,2008,0,0,1968
1600,98000,0.0,0.0,0,546.0,546,6,1092,6,9,1970,2,,,red,0,,bad,3,1,3,2008,1,546,2007
1601,81000,0.0,0.0,0,630.0,630,3,630,4,7,1972,1,,,red,0,,bad,1,1,6,2008,0,0,1972
1602,113000,2.0,520.0,0,988.0,988,4,988,5,5,1954,1,,,blue,0,,bad,2,1,2,2008,0,0,1954
1603,128500,1.0,264.0,0,816.0,816,4,816,5,7,1983,1,,cow,red,0,,bad,2,1,4,2008,0,0,1983
1604,119500,1.0,264.0,0,876.0,923,5,923,5,5,1984,1,,dog,red,0,,bad,3,1,10,2008,0,0,1985
1605,130500,1.0,264.0,0,816.0,816,5,816,5,9,1982,1,,dog,red,1,amazing,good,3,1,10,2008,0,0,2008
1606,138000,2.0,816.0,0,816.0,816,4,816,5,8,1982,1,,,red,0,,bad,2,1,6,2008,0,0,2003
1607,134500,1.0,264.0,0,845.0,845,6,845,5,6,1982,1,,,red,0,,good,3,1,7,2008,0,0,2005
1608,160000,1.0,423.0,0,983.0,983,7,1750,6,7,1940,2,,,red,0,,bad,4,1,7,2008,0,767,1985
1609,137500,2.0,484.0,0,864.0,889,6,889,5,6,1984,1,,,red,0,,bad,3,1,4,2008,0,0,1984
1610,172000,2.0,530.0,0,784.0,1168,7,1968,5,4,1969,2,,dog,red,1,horrible,bad,4,1,9,2008,1,800,1969
1611,103000,1.0,288.0,0,686.0,1150,7,1836,5,1,1900,2,,,red,0,,bad,4,1,1,2008,0,686,1950
1612,167300,2.0,525.0,0,1587.0,1587,7,1587,6,6,1971,2,,,red,1,good,bad,3,1,3,2007,0,0,1971
1613,167000,2.0,526.0,0,1277.0,1277,5,1277,7,5,1970,1,,cow,red,1,horrible,bad,2,1,4,2007,0,0,1970
1614,244000,2.0,516.0,0,2223.0,2223,8,2223,7,6,1973,2,,,red,2,good,bad,3,1,2,2007,0,0,1973
1615,268000,2.0,621.0,0,2217.0,2217,8,2217,8,6,1970,2,,,red,1,bad,good,4,1,10,2007,0,0,1970
1616,225000,2.0,433.0,0,847.0,847,7,1733,7,5,2003,2,,,red,1,good,good,3,1,10,2007,1,886,2003
1617,168000,2.0,373.0,0,806.0,806,7,1572,6,5,1995,2,,,red,1,bad,bad,3,1,5,2007,1,766,1996
1618,177000,2.0,388.0,0,794.0,794,6,1470,6,6,1997,2,,,red,0,,bad,3,1,7,2007,0,676,1997
1619,169000,2.0,460.0,0,916.0,916,7,1600,6,5,1997,2,,,red,1,bad,bad,3,1,8,2007,1,684,1997
1620,161500,2.0,390.0,0,384.0,754,7,1384,6,5,1997,2,,,red,1,bad,bad,3,1,3,2007,1,630,1997
1621,251000,2.0,499.0,0,1494.0,1652,6,1652,8,5,2000,2,,,red,0,,amazing,2,1,8,2007,0,0,2000
1622,160000,2.0,398.0,0,392.0,924,7,1694,6,5,1994,2,,dog,red,1,bad,bad,3,1,3,2007,1,770,1994
1623,180000,2.0,451.0,0,923.0,947,7,1714,6,5,1999,2,,,red,1,bad,bad,3,1,4,2007,1,767,2000
1624,178750,2.0,420.0,0,691.0,691,6,1553,7,5,1996,2,,,red,0,,good,3,1,8,2007,1,862,1996
1625,176000,2.0,402.0,0,1237.0,1253,6,1253,7,5,1995,2,,,red,1,bad,bad,3,1,6,2007,0,0,1996
1626,204000,2.0,482.0,0,938.0,957,7,2299,6,5,1999,3,,,red,1,bad,bad,5,1,8,2007,1,1342,2003
1627,160000,2.0,420.0,0,1168.0,1187,6,1187,7,5,1992,2,,,red,0,,good,3,1,8,2007,0,0,1993
1628,160000,2.0,402.0,0,384.0,802,7,1472,7,5,1991,2,,,red,1,bad,good,3,1,5,2007,1,670,1992
1629,163900,2.0,392.0,0,384.0,812,7,1482,7,5,1992,2,,,red,1,bad,good,3,1,7,2007,1,670,1992
1630,168000,2.0,392.0,0,903.0,910,7,1642,6,5,1993,2,,,red,1,bad,bad,3,1,7,2007,1,732,1994
1631,154204,2.0,480.0,0,1302.0,1128,6,1128,6,6,1964,1,,dog,red,1,bad,bad,3,1,3,2007,0,0,1964
1632,170000,2.0,461.0,0,1074.0,1088,5,1088,8,5,1986,1,,,red,0,,good,2,1,10,2007,1,0,1986
1633,207500,2.0,577.0,0,1190.0,1190,6,2090,7,5,1984,2,,,red,1,bad,good,3,1,9,2007,0,900,1984
1634,182000,2.0,480.0,0,1166.0,1179,5,1179,8,5,1988,2,,,red,0,,bad,2,1,10,2007,0,0,1988
1635,212000,2.0,484.0,0,1312.0,1321,4,1321,8,5,1990,1,,,red,1,bad,good,1,1,8,2007,0,0,1990
1636,377426,3.0,676.0,0,1922.0,1922,8,1922,9,5,2005,2,,,red,1,good,good,3,1,7,2007,0,0,2006
1637,349265,3.0,729.0,0,1149.0,1164,10,2541,8,5,2005,3,,,red,1,good,amazing,4,1,7,2007,1,1377,2005
1638,591587,3.0,1110.0,0,2660.0,2338,8,2338,9,5,2006,2,,,red,2,good,good,4,1,6,2007,1,0,2007
1639,155000,3.0,828.0,0,1100.0,1424,7,1424,5,5,1969,1,,,red,0,,bad,3,1,11,2007,1,0,1990
1640,319900,2.0,556.0,0,1612.0,1612,6,1612,9,5,2006,2,,,red,1,good,amazing,2,1,3,2007,0,0,2006
1641,392000,2.0,567.0,0,1419.0,1419,7,1419,8,6,2007,2,,,red,1,good,good,2,1,10,2007,0,0,2007
1642,441929,2.0,724.0,0,2220.0,2234,7,2234,8,5,2006,1,,,red,1,good,good,1,1,1,2007,1,0,2006
1643,455000,3.0,724.0,0,1742.0,2042,8,2042,10,5,2006,2,,,red,1,good,amazing,3,1,10,2007,0,0,2007
1644,182900,2.0,467.0,0,1440.0,1440,7,1440,6,7,1981,2,,,red,1,bad,good,3,1,4,2007,0,0,1981
1645,174000,2.0,480.0,0,1284.0,1284,5,1284,6,5,1984,2,,,red,0,,bad,3,1,4,2007,0,0,1984
1646,178000,2.0,477.0,0,585.0,1140,7,1868,6,7,1984,3,,,red,1,bad,bad,3,1,1,2007,1,728,2003
1647,176000,2.0,484.0,0,725.0,725,6,1479,7,7,1981,2,,,red,1,bad,good,3,1,3,2007,1,754,2003
1648,213000,2.0,663.0,0,1529.0,1664,7,1664,7,6,1978,2,,,red,1,bad,good,3,1,9,2007,0,0,1985
1649,192000,2.0,481.0,0,780.0,1085,9,1930,7,5,1979,2,,,red,1,bad,good,4,1,3,2007,1,845,1979
1650,190000,2.0,534.0,0,808.0,1161,8,1969,7,6,1977,2,,,red,1,good,bad,3,1,11,2007,1,808,1977
1651,195000,2.0,551.0,0,848.0,1118,8,2030,6,6,1976,2,,,red,1,bad,good,4,1,6,2007,1,912,1976
1652,148000,2.0,564.0,0,1032.0,1032,6,1032,6,6,1978,2,,dog,red,1,bad,bad,3,1,7,2007,0,0,1978
1653,151500,2.0,495.0,0,1153.0,1177,6,1177,6,6,1984,2,,dog,red,0,,good,3,1,8,2007,0,0,1984
1654,197000,2.0,550.0,0,539.0,1040,6,1725,7,6,1979,2,,,red,1,bad,bad,3,1,11,2007,1,685,1979
1655,192350,2.0,478.0,0,1259.0,1353,5,1353,6,5,1979,2,,,red,1,bad,bad,2,1,8,2007,0,0,1999
1656,152000,2.0,462.0,0,780.0,780,7,1620,5,5,1969,2,,cow,red,0,,bad,4,1,4,2007,1,840,1969
1657,170000,2.0,944.0,0,1625.0,1220,6,1220,6,5,1971,2,,,red,1,bad,bad,2,1,9,2007,0,0,1971
1658,175000,2.0,487.0,0,1484.0,1484,7,1484,5,6,1971,2,,,red,1,bad,bad,3,1,2,2007,0,0,1971
1659,175000,2.0,539.0,0,702.0,1041,7,1743,6,6,1968,1,,,red,1,good,bad,3,1,6,2007,2,702,1968
1660,197900,2.0,550.0,0,793.0,1142,7,1935,7,7,1976,2,,,red,1,bad,bad,3,1,11,2007,1,793,1976
1661,174000,2.0,585.0,0,1228.0,1324,5,1324,7,6,1976,2,,,red,1,okay,good,3,1,2,2007,0,0,1976
1662,178900,2.0,488.0,0,1084.0,1084,8,1877,6,6,1974,2,,,red,1,bad,bad,4,1,11,2007,1,793,1974
1663,139000,1.0,288.0,0,372.0,576,5,1109,5,7,1971,1,,cow,red,0,,bad,3,1,12,2007,0,533,2005
1664,143250,2.0,576.0,0,981.0,981,5,981,6,5,1971,1,,,red,0,,bad,3,1,3,2007,1,0,1971
1665,184000,2.0,484.0,0,725.0,725,7,1479,7,9,1972,1,,,red,0,,good,4,1,6,2007,1,754,2004
1666,155000,2.0,576.0,0,925.0,1422,7,1422,5,6,1970,1,,cow,red,0,,bad,3,1,9,2007,0,0,1990
1667,133000,1.0,368.0,0,914.0,914,5,914,5,5,1970,1,,,red,0,,amazing,3,1,10,2007,0,0,2002
1668,119500,1.0,280.0,0,950.0,950,5,950,5,5,1971,1,,,red,0,,bad,3,1,7,2007,0,0,1971
1669,123000,4.0,480.0,0,858.0,872,5,872,4,5,1971,1,,cow,red,0,,bad,3,1,6,2007,0,0,1971
1670,110000,1.0,684.0,0,858.0,858,4,858,4,6,1971,1,,,red,0,,bad,2,1,6,2007,0,0,1971
1671,128000,1.0,270.0,0,914.0,914,4,914,4,7,1961,1,,cow,red,0,,bad,2,1,7,2007,0,0,1961
1672,120500,2.0,528.0,0,864.0,864,5,864,4,6,1971,1,,cow,red,0,,bad,3,1,5,2007,0,0,1971
1673,133000,1.0,367.0,0,723.0,767,4,767,7,5,1998,1,,,red,0,,bad,1,1,6,2007,0,0,1998
1674,155000,2.0,511.0,0,1337.0,1337,5,1337,6,5,2001,2,,,red,1,bad,good,2,1,7,2007,0,0,2001
1675,177000,2.0,522.0,0,1405.0,1337,5,1337,6,5,1997,2,,,red,1,bad,good,2,1,10,2007,0,0,1998
1676,113500,1.0,264.0,0,525.0,525,6,1092,6,6,1973,1,,,red,0,,bad,3,1,2,2007,1,567,1973
1677,113000,1.0,264.0,0,672.0,672,7,1218,6,5,1973,1,,,red,0,,bad,3,1,5,2007,1,546,1973
1678,113700,1.0,264.0,0,672.0,672,7,1218,6,5,1973,1,,,red,0,,amazing,4,1,12,2007,1,546,1973
1679,106000,2.0,440.0,0,630.0,630,6,1302,5,5,1970,2,,,red,0,,bad,3,1,4,2007,1,672,1970
1680,122500,2.0,440.0,0,765.0,765,6,1365,5,5,1971,1,,,red,0,,bad,2,1,8,2007,1,600,1971
1681,128000,2.0,440.0,0,1078.0,958,5,958,6,5,1976,2,,,red,1,bad,bad,2,1,2,2007,0,0,1976
1682,155000,2.0,440.0,0,804.0,804,7,1548,6,6,1976,2,,,red,1,bad,good,3,1,7,2007,1,744,1976
1683,142500,1.0,319.0,0,1061.0,1055,4,1055,7,7,1978,2,,,red,0,,bad,2,1,4,2007,0,0,1978
1684,129250,1.0,360.0,0,988.0,988,5,988,5,6,1966,1,,,red,0,,bad,3,1,11,2007,0,0,1966
1685,356000,3.0,730.0,0,1790.0,1816,7,1816,9,5,2006,2,,,red,1,good,amazing,3,1,8,2007,0,0,2007
1686,314813,3.0,774.0,0,1822.0,1828,9,1828,9,5,2007,2,,,red,1,good,good,3,1,7,2007,0,0,2007
1687,318000,3.0,818.0,0,1694.0,1694,7,1694,8,5,2007,2,,,red,0,,good,3,1,12,2007,0,0,2007
1688,322400,3.0,856.0,0,1694.0,1694,7,1694,8,5,2006,2,,,red,1,good,good,3,1,6,2007,0,0,2007
1689,318000,3.0,928.0,0,1734.0,1734,7,1734,8,5,2007,2,,,red,1,good,amazing,3,1,11,2007,0,0,2007
1690,345474,3.0,938.0,0,2108.0,2122,7,2122,8,5,2007,2,,,red,1,amazing,good,2,1,11,2007,1,0,2007
1691,415298,3.0,732.0,0,2121.0,2121,8,2121,9,5,2006,2,,,red,1,amazing,amazing,3,1,5,2007,1,0,2007
1692,492000,3.0,1040.0,0,1934.0,1943,8,2656,9,5,2007,2,,,red,1,good,amazing,3,1,12,2007,1,713,2007
1693,338931,3.0,670.0,0,1108.0,1148,11,2550,8,5,2006,2,,,red,1,good,amazing,4,1,3,2007,1,1402,2007
1694,450000,3.0,878.0,0,1994.0,2046,7,2046,10,5,2005,2,,,red,2,good,amazing,2,1,8,2007,1,0,2006
1695,280000,3.0,947.0,0,1063.0,1071,9,2172,7,5,2006,2,,,red,1,good,good,3,1,8,2007,1,1101,2006
1696,479069,3.0,932.0,0,2552.0,2552,8,2552,9,5,2007,2,,,red,2,amazing,amazing,3,1,10,2007,0,0,2007
1697,395000,3.0,895.0,0,1935.0,1973,9,1973,8,5,2006,2,,,red,1,good,good,3,1,7,2007,0,0,2006
1698,380000,3.0,694.0,0,2153.0,2069,9,2643,9,5,2006,2,,,red,1,good,amazing,3,1,3,2007,1,574,2006
1699,250000,3.0,866.0,0,1626.0,1634,7,1634,8,5,2006,2,,,red,1,good,good,3,1,5,2007,0,0,2006
1700,440000,3.0,908.0,0,1976.0,1976,7,1976,8,5,2006,2,,,red,1,amazing,good,2,1,7,2007,0,0,2007
1701,418000,3.0,814.0,0,1704.0,1722,9,2758,9,5,2005,2,,,red,1,amazing,amazing,4,1,5,2007,1,1036,2006
1702,500067,3.0,1174.0,0,2320.0,2290,7,2290,10,5,2007,2,,,red,1,good,amazing,2,1,8,2007,1,0,2007
1703,260116,2.0,728.0,0,1582.0,1582,7,2152,8,5,2007,2,,,red,1,good,good,3,1,6,2007,1,570,2008
1704,317000,3.0,852.0,0,1143.0,1143,9,2473,8,5,2004,2,,,red,1,good,good,4,1,10,2007,1,1330,2005
1705,319500,3.0,786.0,0,918.0,958,8,2100,8,5,2007,2,,,red,2,good,amazing,3,1,9,2007,1,1142,2007
1706,325624,3.0,789.0,0,1582.0,1610,8,2161,8,5,2007,1,,,red,1,good,amazing,3,1,11,2007,1,551,2007
1707,372000,3.0,843.0,0,1802.0,1802,7,1802,9,5,2006,2,,,red,1,good,amazing,3,1,6,2007,1,0,2006
1708,342000,3.0,916.0,0,1706.0,1718,11,2956,8,5,2004,2,,,red,1,amazing,amazing,5,1,8,2007,1,1238,2004
1709,354000,3.0,872.0,0,1136.0,1136,10,2468,8,5,2004,2,,,red,1,good,good,4,1,6,2007,1,1332,2004
1710,350000,3.0,818.0,0,1317.0,1217,7,2385,8,5,2003,2,,,red,1,good,good,3,1,1,2007,1,1168,2003
1711,285000,3.0,656.0,0,1181.0,1234,10,2374,8,5,2003,2,,,red,1,good,amazing,4,1,5,2007,1,1140,2004
1712,281500,3.0,774.0,0,895.0,895,8,1818,8,5,2007,2,,,red,1,good,amazing,3,1,8,2007,1,923,2007
1713,245700,3.0,878.0,0,1614.0,1614,7,1614,7,5,2005,2,,,red,0,,good,3,1,5,2007,0,0,2006
1714,232698,2.0,554.0,0,1721.0,1721,7,1721,8,5,2005,2,,,red,0,,good,3,1,1,2007,0,0,2005
1715,250000,3.0,876.0,0,1298.0,1298,7,1828,8,5,2006,2,,,red,0,,good,3,1,2,2007,1,530,2007
1716,194700,2.0,460.0,0,1362.0,1362,6,1362,6,5,2005,2,,,red,1,good,good,2,1,6,2007,0,0,2006
1717,204000,2.0,631.0,0,1302.0,1302,5,1302,6,5,2005,1,,,red,1,good,good,1,1,8,2007,1,0,2006
1718,200000,2.0,631.0,0,1302.0,1302,5,1302,6,5,2005,1,,,red,1,good,good,1,1,5,2007,1,0,2006
1719,207000,2.0,460.0,0,1362.0,1362,6,1362,6,5,2005,2,,,red,1,good,good,2,1,6,2007,0,0,2006
1720,209500,2.0,627.0,0,1554.0,1554,6,1554,8,5,2006,2,,,red,1,good,good,2,1,8,2007,0,0,2006
1721,209500,2.0,627.0,0,1554.0,1554,6,1554,8,5,2006,2,,,red,1,good,good,2,1,5,2007,0,0,2006
1722,202500,2.0,484.0,0,1370.0,1370,6,1370,8,5,2006,2,,,red,1,good,good,2,1,10,2007,0,0,2006
1723,280000,2.0,564.0,0,1577.0,1577,6,1577,9,5,2005,2,,,red,1,good,amazing,2,1,5,2007,0,0,2005
1724,277500,2.0,556.0,0,1561.0,1561,6,1561,9,5,2005,2,,,red,1,good,amazing,2,1,8,2007,0,0,2005
1725,318061,2.0,617.0,0,1869.0,1869,6,1869,9,5,2007,2,,,red,1,good,amazing,2,1,12,2007,0,0,2007
1726,221370,2.0,550.0,0,1324.0,1324,6,1324,8,5,2006,2,,,red,1,good,good,2,1,9,2007,0,0,2006
1727,200000,2.0,478.0,0,1405.0,1405,6,1405,7,5,2003,2,,,red,1,good,good,2,1,3,2007,0,0,2003
1728,181755,2.0,572.0,0,768.0,768,7,1496,6,5,2007,3,,,red,0,,good,3,1,5,2007,0,728,2007
1729,176000,2.0,400.0,0,768.0,768,6,1536,6,5,2005,2,,,red,1,good,good,3,1,6,2007,1,768,2006
1730,178900,2.0,393.0,0,783.0,783,8,1484,6,5,2005,2,,,red,1,good,good,3,1,7,2007,1,701,2007
1731,168165,2.0,454.0,0,608.0,608,6,1458,7,5,2006,2,,,red,0,,good,3,1,5,2007,0,850,2007
1732,171925,2.0,440.0,0,738.0,738,7,1495,6,5,2006,2,,,red,1,good,good,3,1,3,2007,1,757,2006
1733,198444,3.0,350.0,0,698.0,698,6,1746,6,5,2006,2,,,red,1,good,good,3,1,6,2007,1,1048,2007
1734,203000,2.0,388.0,0,1326.0,1326,6,1326,6,5,2005,2,,,red,0,,good,3,1,6,2007,0,0,2005
1735,179540,2.0,400.0,0,728.0,728,8,1456,7,5,2007,2,,,red,1,good,good,3,1,7,2007,1,728,2007
1736,176485,2.0,436.0,0,1302.0,1302,6,1302,7,5,2007,2,,,red,0,,good,3,1,8,2007,0,0,2007
1737,181134,2.0,396.0,0,1340.0,1340,6,1340,7,5,2007,2,,,red,0,,good,3,1,8,2007,0,0,2007
1738,156932,2.0,432.0,0,616.0,616,6,1412,6,5,2006,2,,,red,1,good,good,3,1,3,2007,1,796,2007
1739,166000,2.0,440.0,0,752.0,752,6,1504,6,5,2007,2,,,red,0,,good,3,1,12,2007,1,752,2007
1740,177594,2.0,400.0,0,728.0,728,7,1456,7,5,2007,2,,,red,0,,good,3,1,7,2007,1,728,2007
1741,173500,2.0,462.0,0,1246.0,1258,6,1258,7,6,2007,2,,,red,0,,good,3,1,8,2007,0,0,2007
1742,172500,3.0,648.0,0,1258.0,1258,6,1258,7,5,2006,2,,,red,1,good,good,2,1,6,2007,0,0,2007
1743,194201,3.0,648.0,0,1258.0,1402,7,1402,7,5,2006,0,,,red,1,good,good,2,1,2,2007,2,0,2007
1744,226500,3.0,630.0,0,1406.0,1589,7,1589,8,5,2003,2,,,red,1,bad,good,2,1,11,2007,0,0,2003
1745,185485,2.0,388.0,0,1266.0,1266,6,1266,7,5,2007,2,,,red,1,good,good,2,1,8,2007,0,0,2007
1746,259000,3.0,630.0,0,1530.0,1530,7,1530,7,5,2004,2,,,red,1,good,good,3,1,11,2007,0,0,2004
1747,188500,2.0,437.0,0,835.0,1119,5,1119,7,5,2004,2,,,red,0,,good,2,1,4,2007,0,0,2005
1748,175000,2.0,400.0,0,384.0,744,8,1374,7,5,2004,2,,,red,1,good,good,3,1,6,2007,1,630,2004
1749,215000,2.0,434.0,0,847.0,847,8,1959,7,5,2004,2,,,red,1,good,good,4,1,7,2007,1,1112,2005
1750,206580,2.0,534.0,0,1510.0,1525,6,1525,7,5,2006,2,,,red,1,good,good,3,1,4,2007,1,0,2006
1751,183500,2.0,440.0,0,840.0,840,7,1720,7,5,2004,2,,,red,1,good,good,3,1,5,2007,1,880,2004
1752,165500,2.0,400.0,0,384.0,754,7,1394,7,5,2003,2,,,red,1,bad,good,3,1,10,2007,1,640,2003
1753,211000,2.0,434.0,0,847.0,847,8,1948,7,5,2003,2,,,red,1,good,good,4,1,7,2007,1,1101,2003
1754,181000,2.0,463.0,0,924.0,948,7,1690,6,5,2000,2,,,red,1,bad,bad,3,1,11,2007,1,742,2000
1755,219500,2.0,435.0,0,854.0,864,8,1995,7,5,2002,2,,,red,1,good,good,4,1,7,2007,1,1131,2002
1756,175000,2.0,460.0,0,953.0,953,7,1647,6,5,1999,2,,,red,1,bad,bad,3,1,8,2007,1,694,2000
1757,170000,2.0,400.0,0,384.0,774,8,1430,7,5,2000,2,,,red,1,bad,bad,3,1,12,2007,1,656,2000
1758,162000,2.0,400.0,0,660.0,660,6,1320,7,5,2003,2,,,red,0,,good,3,1,8,2007,1,660,2003
1759,187000,2.0,442.0,0,915.0,940,7,1690,6,5,2000,2,,,red,1,bad,bad,3,1,6,2007,1,750,2000
1760,185000,2.0,460.0,0,941.0,961,7,1644,6,5,1999,2,,,red,1,bad,bad,3,1,5,2007,1,683,2000
1761,745000,3.0,813.0,555,2396.0,2411,10,4476,10,5,1996,3,,dog,red,2,bad,amazing,4,1,7,2007,1,2065,1996
1762,384500,3.0,925.0,0,1779.0,1779,8,2551,8,5,1997,2,,,red,2,bad,good,4,1,6,2007,1,772,1998
1763,248000,3.0,648.0,0,969.0,997,8,2285,8,5,2000,2,,,red,1,bad,good,4,1,6,2007,1,1288,2000
1764,466500,3.0,804.0,0,2633.0,2633,8,2633,10,5,2001,2,,,red,2,good,amazing,2,1,3,2007,1,0,2002
1765,410000,3.0,806.0,0,1408.0,1671,9,3078,9,5,1998,2,,,red,1,bad,good,4,1,7,2007,1,1407,1998
1766,322500,3.0,758.0,0,1389.0,1411,9,2582,8,5,1998,2,,,red,1,bad,good,4,1,1,2007,1,1171,1999
1767,252000,3.0,600.0,0,1066.0,1108,8,2385,7,5,1998,2,,,red,1,bad,good,4,1,5,2007,1,1277,1998
1768,755000,3.0,832.0,0,2444.0,2444,10,4316,10,6,1994,3,,,red,2,amazing,amazing,4,1,1,2007,1,1872,1995
1769,269790,2.0,455.0,0,1117.0,1127,8,2013,7,5,1996,2,,,red,1,bad,bad,3,1,6,2007,1,886,1997
1770,315750,3.0,834.0,0,1379.0,1383,8,2398,7,5,1996,2,,,red,1,bad,good,3,1,8,2007,1,1015,1997
1771,290000,3.0,721.0,0,1203.0,1214,9,2520,7,5,1995,2,,,red,1,bad,good,4,1,6,2007,1,1306,1995
1772,290000,3.0,752.0,0,1318.0,1328,9,2531,8,5,1995,2,,,red,1,bad,good,4,1,11,2007,1,1203,1995
1773,430000,2.0,546.0,0,3200.0,3228,10,3228,8,5,1992,3,,,red,1,good,good,4,1,5,2007,0,0,1993
